ID	PATH
ERR1414251	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR001/414/ERR1414251.sralite.1
ERR1414252	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR001/414/ERR1414252.sralite.1
ERR1414253	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR001/414/ERR1414253.sralite.1
ERR1414254	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR001/414/ERR1414254.sralite.1
ERR1414255	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR001/414/ERR1414255.sralite.1
ERR1414256	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR001/414/ERR1414256/ERR1414256.sralite.1
ERR1713391	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR001/1713/ERR1713391/ERR1713391.lite.2
ERR2592331	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR002/2592/ERR2592331/ERR2592331.lite.2
ERR2683140	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR002/2683/ERR2683140/ERR2683140.lite.2
ERR4678587	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR004/4678/ERR4678587/ERR4678587.lite.1
ERR4682386	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR004/4682/ERR4682386/ERR4682386.lite.1
ERR4682889	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR004/4682/ERR4682889/ERR4682889.lite.1
ERR1713394	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR001/1713/ERR1713394/ERR1713394.lite.2
ERR4678594	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR004/4678/ERR4678594/ERR4678594.lite.1
ERR4682801	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR004/4682/ERR4682801/ERR4682801.lite.1
ERR2683160	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR002/2683/ERR2683160/ERR2683160.lite.2
ERR4678611	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR004/4678/ERR4678611/ERR4678611.lite.1
ERR4682845	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR004/4682/ERR4682845/ERR4682845.lite.1
ERR4678681	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4678/ERR4678681/ERR4678681.lite.1
ERR4682443	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR004/4682/ERR4682443/ERR4682443.lite.1
ERR4682895	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR004/4682/ERR4682895/ERR4682895.lite.1
ERR4678627	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR004/4678/ERR4678627/ERR4678627.lite.1
ERR4682427	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR004/4682/ERR4682427/ERR4682427.lite.1
ERR2607550	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR002/2607/ERR2607550/ERR2607550.lite.2
ERR2683135	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR002/2683/ERR2683135/ERR2683135.lite.1
ERR2683237	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/ERR002/2683/ERR2683237/ERR2683237.lite.1
ERR2683238	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/ERR002/2683/ERR2683238/ERR2683238.lite.2
ERR4678597	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR004/4678/ERR4678597/ERR4678597.lite.1
ERR4678598	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR004/4678/ERR4678598/ERR4678598.lite.1
ERR4682355	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR004/4682/ERR4682355/ERR4682355.lite.1
ERR4682356	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR004/4682/ERR4682356/ERR4682356.lite.1
ERR4682804	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR004/4682/ERR4682804/ERR4682804.lite.1
ERR4682805	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR004/4682/ERR4682805/ERR4682805.lite.1
ERR4682900	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR004/4682/ERR4682900/ERR4682900.lite.1
ERR1713398	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR001/1713/ERR1713398/ERR1713398.lite.2
ERR1713399	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR001/1713/ERR1713399/ERR1713399.lite.2
ERR1713400	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR001/1713/ERR1713400/ERR1713400.lite.2
ERR1713403	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR001/1713/ERR1713403/ERR1713403.lite.2
ERR1713405	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/ERR001/1713/ERR1713405/ERR1713405.lite.2
ERR1726012	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/ERR001/1726/ERR1726012/ERR1726012.lite.2
ERR1726014	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR001/1726/ERR1726014/ERR1726014.lite.2
ERR1726015	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/ERR001/1726/ERR1726015/ERR1726015.lite.2
ERR1726020	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR001/1726/ERR1726020/ERR1726020.lite.2
ERR2592274	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/ERR002/2592/ERR2592274/ERR2592274.lite.2
ERR2592275	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR002/2592/ERR2592275/ERR2592275.lite.2
ERR2592279	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR002/2592/ERR2592279/ERR2592279.lite.2
ERR2592280	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR002/2592/ERR2592280/ERR2592280.lite.2
ERR2592340	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR002/2592/ERR2592340/ERR2592340.lite.2
ERR2592341	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR002/2592/ERR2592341/ERR2592341.lite.2
ERR2592342	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR002/2592/ERR2592342/ERR2592342.lite.2
SRR5570996	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/570/SRR5570996.sralite.1
SRR5570997	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/570/SRR5570997.sralite.1
SRR5570998	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/570/SRR5570998.sralite.1
SRR5570999	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/570/SRR5570999.sralite.1
SRR5676426	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/676/SRR5676426.sralite.1
SRR5676428	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/676/SRR5676428.sralite.1
SRR5676429	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/676/SRR5676429.sralite.1
SRR5676430	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/676/SRR5676430.sralite.1
SRR5676431	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/676/SRR5676431.sralite.1
SRR5676432	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/676/SRR5676432.sralite.1
SRR5676434	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/676/SRR5676434.sralite.1
SRR5676462	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/676/SRR5676462.sralite.1
SRR5676476	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/676/SRR5676476.sralite.1
ERR4682428	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR004/4682/ERR4682428/ERR4682428.lite.1
ERR4682466	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4682/ERR4682466/ERR4682466.lite.1
ERR4682896	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR004/4682/ERR4682896/ERR4682896.lite.1
ERR1713411	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR001/1713/ERR1713411/ERR1713411.lite.2
ERR1726032	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR001/1726/ERR1726032/ERR1726032.lite.2
ERR1726033	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR001/1726/ERR1726033/ERR1726033.lite.2
ERR1726034	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR001/1726/ERR1726034/ERR1726034.lite.2
ERR1726035	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR001/1726/ERR1726035/ERR1726035.lite.2
ERR2592282	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR002/2592/ERR2592282/ERR2592282.lite.2
ERR2592283	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/ERR002/2592/ERR2592283/ERR2592283.lite.2
ERR2592343	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR002/2592/ERR2592343/ERR2592343.lite.2
ERR2868529	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/ERR002/868/ERR2868529.sralite.1
ERR2868530	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR002/868/ERR2868530.sralite.1
ERR2868531	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/ERR002/868/ERR2868531.sralite.1
ERR2868532	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/ERR002/868/ERR2868532.sralite.1
ERR2868533	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR002/868/ERR2868533.sralite.1
ERR2868534	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/ERR002/868/ERR2868534.sralite.1
ERR2868535	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR002/868/ERR2868535.sralite.1
ERR2868536	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/ERR002/868/ERR2868536.sralite.1
SRR12113399	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR012/12113/SRR12113399/SRR12113399.lite.1
SRR12113398	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR012/12113/SRR12113398/SRR12113398.lite.1
SRR12113400	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR012/12113/SRR12113400/SRR12113400.lite.1
SRR12113397	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR012/12113/SRR12113397/SRR12113397.lite.1
SRR12113396	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR012/12113/SRR12113396/SRR12113396.lite.1
SRR12113395	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR012/12113/SRR12113395/SRR12113395.lite.1
SRR12113394	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR012/12113/SRR12113394/SRR12113394.lite.1
SRR12113393	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR012/12113/SRR12113393/SRR12113393.lite.1
SRR12113392	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR012/12113/SRR12113392/SRR12113392.lite.1
SRR12113391	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR012/12113/SRR12113391/SRR12113391.lite.1
SRR12113389	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR012/12113/SRR12113389/SRR12113389.lite.1
SRR12113388	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR012/12113/SRR12113388/SRR12113388.lite.1
SRR12113387	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR012/12113/SRR12113387/SRR12113387.lite.1
SRR7343998	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR007/343/SRR7343998.sralite.1
SRR7343999	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR007/343/SRR7343999.sralite.1
SRR7344000	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR007/344/SRR7344000.sralite.1
SRR7344001	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR007/344/SRR7344001.sralite.1
SRR7344002	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/344/SRR7344002.sralite.1
SRR7344003	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR007/344/SRR7344003.sralite.1
SRR9199117	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR009/199/SRR9199117.sralite.1
SRR9199118	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR009/199/SRR9199118.sralite.1
SRR9199119	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR009/199/SRR9199119.sralite.1
SRR9199120	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR009/199/SRR9199120.sralite.1
SRR8670877	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR008/670/SRR8670877.sralite.1
SRR8670878	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR008/670/SRR8670878.sralite.1
SRR8670879	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR008/670/SRR8670879.sralite.1
SRR8670874	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR008/670/SRR8670874.sralite.1
SRR8670875	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR008/670/SRR8670875.sralite.1
SRR8670876	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR008/670/SRR8670876.sralite.1
SRR8670872	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR008/670/SRR8670872.sralite.1
SRR8670873	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR008/670/SRR8670873.sralite.1
SRR8670883	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR008/670/SRR8670883.sralite.1
SRR8670870	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR008/670/SRR8670870.sralite.1
SRR8670881	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR008/670/SRR8670881.sralite.1
SRR8670882	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR008/670/SRR8670882.sralite.1
SRR8670880	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR008/670/SRR8670880.sralite.1
SRR8670871	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR008/670/SRR8670871.sralite.1
SRR8670866	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR008/670/SRR8670866.sralite.1
SRR8670867	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR008/670/SRR8670867.sralite.1
SRR8670868	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR008/670/SRR8670868.sralite.1
SRR8670869	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR008/670/SRR8670869.sralite.1
SRR9068927	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR009/068/SRR9068927.sralite.1
SRR9068928	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR009/068/SRR9068928.sralite.1
SRR9068929	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR009/068/SRR9068929.sralite.1
SRR9068930	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR009/068/SRR9068930.sralite.1
SRR9068931	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR009/068/SRR9068931.sralite.1
SRR9068932	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR009/068/SRR9068932.sralite.1
SRR9068933	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR009/068/SRR9068933.sralite.1
SRR9068934	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR009/068/SRR9068934.sralite.1
SRR9068935	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR009/068/SRR9068935.sralite.1
SRR9068936	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR009/068/SRR9068936.sralite.1
SRR9068937	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR009/068/SRR9068937.sralite.1
SRR9068938	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR009/068/SRR9068938.sralite.1
SRR9068939	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR009/068/SRR9068939.sralite.1
SRR9068940	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR009/068/SRR9068940.sralite.1
SRR9068941	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR009/068/SRR9068941.sralite.1
SRR9068942	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR009/068/SRR9068942.sralite.1
SRR9068943	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR009/068/SRR9068943.sralite.1
SRR9068944	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR009/068/SRR9068944.sralite.1
SRR9068945	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR009/068/SRR9068945.sralite.1
SRR9068946	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR009/068/SRR9068946.sralite.1
SRR9068947	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR009/068/SRR9068947.sralite.1
SRR9068948	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR009/068/SRR9068948.sralite.1
SRR9068949	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR009/068/SRR9068949.sralite.1
SRR9068950	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR009/068/SRR9068950.sralite.1
SRR9068951	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR009/068/SRR9068951.sralite.1
SRR9068952	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR009/068/SRR9068952.sralite.1
SRR9068953	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR009/068/SRR9068953.sralite.1
SRR9068954	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR009/068/SRR9068954.sralite.1
SRR9068955	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR009/068/SRR9068955.sralite.1
SRR9068956	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR009/068/SRR9068956.sralite.1
ERR2919990	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR002/2919/ERR2919990/ERR2919990.lite.1
ERR2919991	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR002/2919/ERR2919991/ERR2919991.lite.1
ERR2919992	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/ERR002/2919/ERR2919992/ERR2919992.lite.1
ERR2919993	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/ERR002/2919/ERR2919993/ERR2919993.lite.1
ERR2919994	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR002/2919/ERR2919994/ERR2919994.lite.1
ERR2919995	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR002/2919/ERR2919995/ERR2919995.lite.1
ERR2919996	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/ERR002/2919/ERR2919996/ERR2919996.lite.1
ERR2919997	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/ERR002/2919/ERR2919997/ERR2919997.lite.1
ERR2681669	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR002/2681/ERR2681669/ERR2681669.lite.1
ERR2681670	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR002/2681/ERR2681670/ERR2681670.lite.1
ERR2681671	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR002/2681/ERR2681671/ERR2681671.lite.1
ERR2681672	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR002/2681/ERR2681672/ERR2681672.lite.1
ERR2681673	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR002/2681/ERR2681673/ERR2681673.lite.1
ERR2681674	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR002/2681/ERR2681674/ERR2681674.lite.1
ERR2681675	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR002/2681/ERR2681675/ERR2681675.lite.1
ERR2681676	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR002/2681/ERR2681676/ERR2681676.lite.1
SRR6344720	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/344/SRR6344720.sralite.1
SRR6344721	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/344/SRR6344721.sralite.1
SRR6344722	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/344/SRR6344722.sralite.1
SRR6344723	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/344/SRR6344723.sralite.1
SRR6344718	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/344/SRR6344718.sralite.1
SRR6344719	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/344/SRR6344719.sralite.1
SRR6344706	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/344/SRR6344706.sralite.1
SRR6344707	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/344/SRR6344707.sralite.1
SRR6344708	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/344/SRR6344708.sralite.1
SRR6344709	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/344/SRR6344709.sralite.1
SRR6344702	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/344/SRR6344702.sralite.1
SRR6344703	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/344/SRR6344703.sralite.1
SRR6344704	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/344/SRR6344704.sralite.1
SRR6344705	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/344/SRR6344705.sralite.1
SRR6344714	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/344/SRR6344714.sralite.1
SRR6344715	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/344/SRR6344715.sralite.1
SRR6344691	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/344/SRR6344691.sralite.1
SRR6344692	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/344/SRR6344692.sralite.1
SRR6344693	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/344/SRR6344693.sralite.1
